protein_id,dataset,aliases,go_terms,go_term_names_if_available,go_namespaces,non_generic_go_terms,neighbor_ids,weighted_degree,local_clustering,k_core_score,text_profile,evidence_richness,annotation_uncertainty,weighted_degree_norm,local_clustering_norm,k_core_score_norm,evidence_richness_norm,annotation_uncertainty_norm
YBR154C,gavin,,GO:0001054;GO:0001055;GO:0001056;GO:0001172;GO:0003677;GO:0003899;GO:0003968;GO:0005634;GO:0005665;GO:0005666;GO:0005736;GO:0006351;GO:0006360;GO:0006366;GO:0006383;GO:0042025;GO:0042254;GO:0042797,,,GO:0001054;GO:0001055;GO:0001056;GO:0001172;GO:0003677;GO:0003899;GO:0003968;GO:0005634;GO:0005665;GO:0005666;GO:0005736;GO:0006351;GO:0006360;GO:0006366;GO:0006383;GO:0042025;GO:0042254;GO:0042797,YKL144C;YPR110C;YIL021W;YPR190C;YPR010C;YOR116C;YGR005C;YOR151C;YML010W;YJR063W;YOR340C;YDR404C;YGL070C;YDL115C;YNL248C;YNR003C;YOR341W;YOR207C,3.7457542005006177,0.08108805717484878,8,YBR154C GO:0001054 GO:0001055 GO:0001056 GO:0001172 GO:0003677 GO:0003899 GO:0003968 GO:0005634 GO:0005665 GO:0005666 GO:0005736 GO:0006351 GO:0006360 GO:0006366 GO:0006383 GO:0042025 GO:0042254 GO:0042797,19,0.0,0.37636361035170746,0.11450862587501136,0.30434782608695654,0.27692307692307694,0.0
YDR005C,gavin,,GO:0000994;GO:0001030;GO:0001031;GO:0001032;GO:0005634;GO:0005730;GO:0005737;GO:0016480;GO:0061587,,,GO:0000994;GO:0001030;GO:0001031;GO:0001032;GO:0005634;GO:0005730;GO:0005737;GO:0016480;GO:0061587,YKL144C;YPR110C;YPR190C;YDR045C;YNL151C;YNL113W;YOR116C;YJL011C;YNR003C;YOR207C,1.5740481410633071,0.13555395901108064,9,YDR005C GO:0000994 GO:0001030 GO:0001031 GO:0001032 GO:0005634 GO:0005730 GO:0005737 GO:0016480 GO:0061587,10,0.0,0.15812872783458498,0.19142273374248472,0.34782608695652173,0.13846153846153847,0.0
YJL011C,gavin,,GO:0000166;GO:0001056;GO:0003824;GO:0003899;GO:0005634;GO:0005666;GO:0005829;GO:0006352;GO:0006384;GO:0030880;GO:0042797;GO:0044237,,,GO:0000166;GO:0001056;GO:0003824;GO:0003899;GO:0005634;GO:0005666;GO:0005829;GO:0006352;GO:0006384;GO:0030880;GO:0042797;GO:0044237,YKL144C;YNL084C;YDR045C;YNL151C;YNL113W;YKR025W;YOR116C;YDR005C;YNR003C;YDL150W;YOR207C;YPR055W,1.546389937953474,0.09312609401588715,9,YJL011C GO:0000166 GO:0001056 GO:0003824 GO:0003899 GO:0005634 GO:0005666 GO:0005829 GO:0006352 GO:0006384 GO:0030880 GO:0042797 GO:0044237,13,0.0,0.1553493532133837,0.13150815829601534,0.34782608695652173,0.18461538461538463,0.0
YNR003C,gavin,,GO:0001056;GO:0003899;GO:0005634;GO:0005666;GO:0005737;GO:0005739;GO:0006383;GO:0042797,,,GO:0001056;GO:0003899;GO:0005634;GO:0005666;GO:0005737;GO:0005739;GO:0006383;GO:0042797,YKL144C;YPR110C;YFR037C;YPR190C;YOR224C;YDR045C;YNL151C;YKR025W;YOR116C;YBR154C;YDR005C;YJL011C;YDL150W;YOR207C,5.305579786862289,0.2225119826662264,9,YNR003C GO:0001056 GO:0003899 GO:0005634 GO:0005666 GO:0005737 GO:0005739 GO:0006383 GO:0042797,9,0.0,0.5331105845140583,0.31422064189912496,0.34782608695652173,0.12307692307692308,0.0
YDL150W,gavin,,GO:0001056;GO:0003677;GO:0003899;GO:0005634;GO:0005666;GO:0006383;GO:0042797,,,GO:0001056;GO:0003677;GO:0003899;GO:0005634;GO:0005666;GO:0006383;GO:0042797,YKL144C;YPR110C;YNL084C;YPR190C;YOR224C;YDR045C;YNL151C;YNL113W;YKR025W;YOR116C;YPR187W;YJL011C;YNR003C;YOR207C,4.97790191109512,0.20469302077317647,9,YDL150W GO:0001056 GO:0003677 GO:0003899 GO:0005634 GO:0005666 GO:0006383 GO:0042797,8,0.0,0.5001822135631402,0.28905756718773307,0.34782608695652173,0.1076923076923077,0.0
YOR207C,gavin,,GO:0001056;GO:0003677;GO:0003899;GO:0005634;GO:0005666;GO:0006351;GO:0016740;GO:0016779;GO:0032549;GO:0042797;GO:0046872,,,GO:0001056;GO:0003677;GO:0003899;GO:0005634;GO:0005666;GO:0006351;GO:0016740;GO:0016779;GO:0032549;GO:0042797;GO:0046872,YKL144C;YPR110C;YFR037C;YPR190C;YBL003C;YDR045C;YNL151C;YNL113W;YKR025W;YOR116C;YPR187W;YBR154C;YDR005C;YJL011C;YNR003C;YDL150W,5.1922730461297935,0.16944077164128046,9,YOR207C GO:0001056 GO:0003677 GO:0003899 GO:0005634 GO:0005666 GO:0006351 GO:0016740 GO:0016779 GO:0032549 GO:0042797 GO:0046872,12,0.0,0.5217243828019532,0.2392760488268635,0.34782608695652173,0.16923076923076924,0.0
YBR245C,gavin,,GO:0000166;GO:0000182;GO:0001178;GO:0003676;GO:0003677;GO:0004386;GO:0005524;GO:0005634;GO:0006325;GO:0006338;GO:0006354;GO:0006363;GO:0006369;GO:0007062;GO:0008094;GO:0016584;GO:0016787;GO:0016818;GO:0016887;GO:0030874;GO:0031491;GO:0036436;GO:0036437;GO:0043044;GO:0044212;GO:0045944;GO:0060303;GO:0070829;GO:1900050;GO:1902275,,,GO:0000166;GO:0000182;GO:0001178;GO:0003676;GO:0003677;GO:0004386;GO:0005524;GO:0005634;GO:0006325;GO:0006338;GO:0006354;GO:0006363;GO:0006369;GO:0007062;GO:0008094;GO:0016584;GO:0016787;GO:0016818;GO:0016887;GO:0030874;GO:0031491;GO:0036436;GO:0036437;GO:0043044;GO:0044212;GO:0045944;GO:0060303;GO:0070829;GO:1900050;GO:1902275,YPR110C;YFR037C;YKR001C;YBL003C;YDR224C;YPR034W;YMR072W;YMR091C;YBR009C;YDR303C;YKR008W;YFR013W;YGL133W;YPL082C;YLR357W;YCR052W;YDR190C;YLR033W;YOL004W,3.0736948097835235,0.05464657139799638,9,YBR245C GO:0000166 GO:0000182 GO:0001178 GO:0003676 GO:0003677 GO:0004386 GO:0005524 GO:0005634 GO:0006325 GO:0006338 GO:0006354 GO:0006363 GO:0006369 GO:0007062 GO:0008094 GO:0016584 GO:0016787 GO:0016818 GO:0016887 GO:0030874 GO:0031491 GO:0036436 GO:0036437 GO:0043044 GO:0044212 GO:0045944 GO:0060303 GO:0070829 GO:1900050 GO:1902275,31,0.0,0.30882831866694077,0.07716924066971188,0.34782608695652173,0.46153846153846156,0.0
YBR049C,gavin,,GO:0000978;GO:0001174;GO:0003677;GO:0005634;GO:0005654;GO:0006357;GO:0006363;GO:0006369;GO:0043565,,,GO:0000978;GO:0001174;GO:0003677;GO:0005634;GO:0005654;GO:0006357;GO:0006363;GO:0006369;GO:0043565,YPR110C;YKR001C;YOL006C;YBR009C;YDR303C;YPL082C;YLR357W;YGR047C;YGL234W;YIL056W;YMR284W;YLR176C,0.9502398252239708,0.011966186409070255,6,YBR049C GO:0000978 GO:0001174 GO:0003677 GO:0005634 GO:0005654 GO:0006357 GO:0006363 GO:0006369 GO:0043565,10,0.0,0.09544218978823693,0.01689806872191135,0.21739130434782608,0.13846153846153847,0.0
YPR010C,gavin,,GO:0001054;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0016740;GO:0016779;GO:0032549;GO:0042254;GO:0042790;GO:0046872,,,GO:0001054;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0016740;GO:0016779;GO:0032549;GO:0042254;GO:0042790;GO:0046872,YPR110C;YOR224C;YNL113W;YGL245W;YBR154C;YJR063W;YFR030W;YOR340C;YDR211W;YKL067W;YNL248C;YDR171W;YOR341W;YDR214W,2.193441757286002,0.05302306411892522,8,YPR010C GO:0001054 GO:0003677 GO:0003899 GO:0005634 GO:0005730 GO:0005736 GO:0006351 GO:0006360 GO:0016740 GO:0016779 GO:0032549 GO:0042254 GO:0042790 GO:0046872,15,0.0,0.22037163243063276,0.07487660234414871,0.30434782608695654,0.2153846153846154,0.0
YGL156W,gavin,,GO:0000329;GO:0003824;GO:0004559;GO:0005773;GO:0005975;GO:0006013;GO:0008152;GO:0009313;GO:0016787;GO:0016798;GO:0019309;GO:0030246;GO:0034270;GO:0046872,,,GO:0000329;GO:0003824;GO:0004559;GO:0005773;GO:0005975;GO:0006013;GO:0008152;GO:0009313;GO:0016787;GO:0016798;GO:0019309;GO:0030246;GO:0034270;GO:0046872,YPR110C;YOR210W;YNL151C;YPR032W;YJR063W;YNL248C,0.28843351288947333,0.05005074296975532,6,YGL156W GO:0000329 GO:0003824 GO:0004559 GO:0005773 GO:0005975 GO:0006013 GO:0008152 GO:0009313 GO:0016787 GO:0016798 GO:0019309 GO:0030246 GO:0034270 GO:0046872,15,0.0,0.02893723061395957,0.07067923441712123,0.21739130434782608,0.2153846153846154,0.0
YPR032W,gavin,,GO:0000149;GO:0005096;GO:0005737;GO:0005829;GO:0005886;GO:0006887;GO:0006893;GO:0007264;GO:0016020;GO:0017137;GO:0017157;GO:0019905;GO:0030010;GO:0043332;GO:0043547;GO:0045159;GO:0050708,,,GO:0000149;GO:0005096;GO:0005737;GO:0005829;GO:0005886;GO:0006887;GO:0006893;GO:0007264;GO:0016020;GO:0017137;GO:0017157;GO:0019905;GO:0030010;GO:0043332;GO:0043547;GO:0045159;GO:0050708,YPR110C;YOR210W;YNL151C;YGL156W;YJR063W;YNL248C;YDR314C;YEL037C,0.4440688232385854,0.029551445393814404,6,YPR032W GO:0000149 GO:0005096 GO:0005737 GO:0005829 GO:0005886 GO:0006887 GO:0006893 GO:0007264 GO:0016020 GO:0017137 GO:0017157 GO:0019905 GO:0030010 GO:0043332 GO:0043547 GO:0045159 GO:0050708,18,0.0,0.044577033027346356,0.04173111950838193,0.21739130434782608,0.26153846153846155,0.0
YJR063W,gavin,,GO:0000122;GO:0001054;GO:0003676;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0006363;GO:0006379;GO:0008270;GO:0042254;GO:0042790;GO:0046872;GO:0061629,,,GO:0000122;GO:0001054;GO:0003676;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0006363;GO:0006379;GO:0008270;GO:0042254;GO:0042790;GO:0046872;GO:0061629,YPR110C;YOR210W;YOR224C;YPR010C;YGL156W;YPR032W;YPR187W;YBR154C;YOR340C;YNL248C;YOR341W;YFR028C,3.3987841780064874,0.13194346831334783,8,YJR063W GO:0000122 GO:0001054 GO:0003676 GO:0003899 GO:0005634 GO:0005730 GO:0005736 GO:0006351 GO:0006360 GO:0006363 GO:0006379 GO:0008270 GO:0042254 GO:0042790 GO:0046872 GO:0061629,17,0.0,0.3414965703271522,0.18632417369633122,0.30434782608695654,0.24615384615384617,0.0
YOR340C,gavin,,GO:0001054;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0042254;GO:0042790,,,GO:0001054;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0042254;GO:0042790,YPR110C;YOR210W;YOR224C;YPR010C;YPR187W;YBR154C;YJR063W;YNL248C;YOR341W;YFR028C,3.0636281039441093,0.17556514427357608,8,YOR340C GO:0001054 GO:0003899 GO:0005634 GO:0005730 GO:0005736 GO:0006351 GO:0006360 GO:0042254 GO:0042790,10,0.0,0.30781671474538236,0.24792459115114823,0.30434782608695654,0.13846153846153847,0.0
YNL248C,gavin,,GO:0001054;GO:0001188;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0006362;GO:0008361;GO:0016740;GO:0016779;GO:0042025;GO:0042254;GO:0042790,,,GO:0001054;GO:0001188;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0006362;GO:0008361;GO:0016740;GO:0016779;GO:0042025;GO:0042254;GO:0042790,YPR110C;YOR210W;YPR010C;YGL156W;YPR032W;YPR187W;YBR154C;YJR063W;YOR340C;YOR341W,2.4903293358148493,0.14432875120584127,8,YNL248C GO:0001054 GO:0001188 GO:0003677 GO:0003899 GO:0005634 GO:0005730 GO:0005736 GO:0006351 GO:0006360 GO:0006362 GO:0008361 GO:0016740 GO:0016779 GO:0042025 GO:0042254 GO:0042790,17,0.0,0.2502058844185944,0.20381407016819542,0.30434782608695654,0.24615384615384617,0.0
YOR341W,gavin,,GO:0001054;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0008270;GO:0016740;GO:0016779;GO:0042025;GO:0042254;GO:0042790;GO:0046872;GO:1990841,,,GO:0001054;GO:0003677;GO:0003899;GO:0005634;GO:0005730;GO:0005736;GO:0006351;GO:0006360;GO:0008270;GO:0016740;GO:0016779;GO:0042025;GO:0042254;GO:0042790;GO:0046872;GO:1990841,YPR110C;YOR210W;YOR224C;YPR010C;YPR187W;YBR154C;YJR063W;YOR340C;YNL248C;YKL213C,3.6831744421119113,0.20206577770471956,8,YOR341W GO:0001054 GO:0003677 GO:0003899 GO:0005634 GO:0005730 GO:0005736 GO:0006351 GO:0006360 GO:0008270 GO:0016740 GO:0016779 GO:0042025 GO:0042254 GO:0042790 GO:0046872 GO:1990841,17,0.0,0.37007496637958176,0.28534750180831536,0.30434782608695654,0.24615384615384617,0.0
YML016C,gavin,,GO:0004721;GO:0004722;GO:0004724;GO:0005634;GO:0005737;GO:0006470;GO:0006883;GO:0016787;GO:0019897;GO:0034613;GO:0046872;GO:0048037,,,GO:0004721;GO:0004722;GO:0004724;GO:0005634;GO:0005737;GO:0006470;GO:0006883;GO:0016787;GO:0019897;GO:0034613;GO:0046872;GO:0048037,YPR184W;YKL193C;YKL088W;YJL039C;YJR077C;YBL075C,0.8688895043784606,0.026991295904548154,4,YML016C GO:0004721 GO:0004722 GO:0004724 GO:0005634 GO:0005737 GO:0006470 GO:0006883 GO:0016787 GO:0019897 GO:0034613 GO:0046872 GO:0048037,13,0.0,0.08726729077955153,0.03811580043101945,0.13043478260869565,0.18461538461538463,0.0
YPR184W,gavin,,GO:0003824;GO:0004134;GO:0004135;GO:0005737;GO:0005739;GO:0005978;GO:0005980;GO:0008152;GO:0016740;GO:0016757;GO:0016787;GO:0016798;GO:0102500,,,GO:0003824;GO:0004134;GO:0004135;GO:0005737;GO:0005739;GO:0005978;GO:0005980;GO:0008152;GO:0016740;GO:0016757;GO:0016787;GO:0016798;GO:0102500,YML016C;YJL039C;YJR077C;YBR072W,0.2993557204722473,0.03212176945816665,3,YPR184W GO:0003824 GO:0004134 GO:0004135 GO:0005737 GO:0005739 GO:0005978 GO:0005980 GO:0008152 GO:0016740 GO:0016757 GO:0016787 GO:0016798 GO:0102500,14,0.0,0.030034803961096562,0.04536080662775394,0.08695652173913043,0.2,0.0
YKL193C,gavin,,GO:0000164;GO:0004865;GO:0005634;GO:0005737;GO:0007049;GO:0007059;GO:0032515;GO:0043666;GO:0051301;GO:0051457;GO:0072542,,,GO:0000164;GO:0004865;GO:0005634;GO:0005737;GO:0007049;GO:0007059;GO:0032515;GO:0043666;GO:0051301;GO:0051457;GO:0072542,YML016C;YLR258W;YLR028C;YER133W;YKL088W;YER070W;YAR014C,0.7534226541003253,0.04211687004331691,5,YKL193C GO:0000164 GO:0004865 GO:0005634 GO:0005737 GO:0007049 GO:0007059 GO:0032515 GO:0043666 GO:0051301 GO:0051457 GO:0072542,12,0.0,0.07566401951935159,0.059475403442179504,0.17391304347826086,0.16923076923076924,0.0
YKL088W,gavin,,GO:0003824;GO:0004633;GO:0005737;GO:0015937;GO:0071513;GO:1990143,,,GO:0003824;GO:0004633;GO:0005737;GO:0015937;GO:0071513;GO:1990143,YML016C;YOR039W;YIL035C;YKL193C;YMR172W;YOR061W;YER103W;YER164W;YBL075C;YDR429C,1.471835743665275,0.04393634626279427,6,YKL088W GO:0003824 GO:0004633 GO:0005737 GO:0015937 GO:0071513 GO:1990143,7,0.0,0.1478573974024488,0.06204477961129107,0.21739130434782608,0.09230769230769231,0.0
YJL039C,gavin,,GO:0005634;GO:0005643;GO:0006913;GO:0006999;GO:0015031;GO:0017056;GO:0044611;GO:0046822;GO:0051028,,,GO:0005634;GO:0005643;GO:0006913;GO:0006999;GO:0015031;GO:0017056;GO:0044611;GO:0046822;GO:0051028,YML016C;YPR184W;YJR077C;YGR119C;YFR002W;YGL172W,0.42374645050903004,0.0430785858909861,4,YJL039C GO:0005634 GO:0005643 GO:0006913 GO:0006999 GO:0015031 GO:0017056 GO:0044611 GO:0046822 GO:0051028,10,0.0,0.04253483647600791,0.060833491970079,0.13043478260869565,0.13846153846153847,0.0
YJR077C,gavin,,GO:0005315;GO:0005347;GO:0005739;GO:0005743;GO:0015867;GO:0016020;GO:0016021;GO:0031305;GO:0035435;GO:0055085,,,GO:0005315;GO:0005347;GO:0005739;GO:0005743;GO:0015867;GO:0016020;GO:0016021;GO:0031305;GO:0035435;GO:0055085,YML016C;YPR184W;YGL195W;YHL030W;YEL022W;YDR170C;YJL039C;YKL182W;YGR218W;YMR186W;YBR017C,0.8989265459214182,0.005003450480446658,4,YJR077C GO:0005315 GO:0005347 GO:0005739 GO:0005743 GO:0015867 GO:0016020 GO:0016021 GO:0031305 GO:0035435 GO:0055085,11,0.0,0.09028571502891229,0.007065630366678971,0.13043478260869565,0.15384615384615385,0.0
