community_id,protein_id,membership_type,membership_score,topology_score,semantic_score,go_score,expansion_gain
3,YMR072W,inner_orbit,0.4621314867508972,0.08163265306122448,0.84263032044057,1.0,0.0
3,YMR187C,inner_orbit,0.16625316229391798,0.02040816326530612,0.3120981613225298,1.0,0.0
3,YMR284W,inner_orbit,0.43835691790667297,0.08163265306122448,0.7950811827521215,1.0,0.0
3,YNL030W,inner_orbit,0.4460097816581521,0.1836734693877551,0.7083460939285491,1.0,0.0
3,YNL031C,inner_orbit,0.4778006324214824,0.24489795918367346,0.7107033056592913,1.0,0.0
3,YNL055C,inner_orbit,0.4138566306394158,0.04081632653061224,0.7868969347482193,1.0,0.0
3,YNL076W,inner_orbit,0.39434961689740744,0.02040816326530612,0.7682910705295087,1.0,0.0
3,YNL088W,inner_orbit,0.534575037188267,0.14285714285714285,0.9262929315193912,1.0,0.0
3,YNL163C,inner_orbit,0.2647146731315051,0.02040816326530612,0.509021182997704,1.0,0.0
3,YNL167C,inner_orbit,0.35155889474530655,0.02040816326530612,0.682709626225307,1.0,0.0
3,YNL206C,inner_orbit,0.465866619638873,0.08163265306122448,0.8501005862165215,1.0,0.0
3,YNL208W,inner_orbit,0.21281472499241735,0.02040816326530612,0.40522128671952856,1.0,0.0
3,YOL006C,inner_orbit,0.46734583333577284,0.04081632653061224,0.8938753401409334,1.0,0.0
3,YOL012C,inner_orbit,0.41997179873025875,0.061224489795918366,0.7787191076645992,1.0,0.0
3,YOL054W,inner_orbit,0.28987758541753045,0.10204081632653061,0.4777143545085303,1.0,0.0
3,YOR058C,inner_orbit,0.34969929979664766,0.04081632653061224,0.658582273062683,1.0,0.0
3,YOR172W,inner_orbit,0.3140460024346289,0.02040816326530612,0.6076838416039516,1.0,0.0
3,YPL032C,inner_orbit,0.24514739148430764,0.02040816326530612,0.46988661970330914,1.0,0.0
4,YBR247C,core,0.6414505241886886,1.0,0.28290104837737723,1.0,0.0
4,YNR050C,core,0.6414505241886886,1.0,0.28290104837737723,1.0,0.0
5,YAL007C,inner_orbit,0.46558961317299913,0.19230769230769232,0.738871534038306,1.0,0.0
5,YAR002C-A,inner_orbit,0.3981314142651088,0.038461538461538464,0.7578012900686791,1.0,0.0
5,YAR010C,inner_orbit,0.32029774698676156,0.11538461538461539,0.5252108785889077,1.0,0.0
5,YBR189W,inner_orbit,0.3367918140039217,0.11538461538461539,0.558199012623228,1.0,0.0
5,YBR264C,inner_orbit,0.3233365423372505,0.038461538461538464,0.6082115462129626,1.0,0.0
5,YBR291C,inner_orbit,0.3658408175901917,0.038461538461538464,0.693220096718845,1.0,0.0
5,YDL015C,inner_orbit,0.4183047905317958,0.038461538461538464,0.7981480426020532,1.0,0.0
5,YDL081C,inner_orbit,0.28969396793701485,0.038461538461538464,0.5409263974124913,1.0,0.0
5,YDR033W,inner_orbit,0.42503075623562836,0.038461538461538464,0.8115999740097183,1.0,0.0
5,YER145C,inner_orbit,0.42448790590517393,0.038461538461538464,0.8105142733488094,1.0,0.0
5,YFR022W,inner_orbit,0.26237249619551245,0.038461538461538464,0.48628345392948646,1.0,0.0
5,YGL055W,inner_orbit,0.45067101504073714,0.07692307692307693,0.8244189531583974,1.0,0.0
5,YGR032W,inner_orbit,0.36015562383197924,0.038461538461538464,0.68184970920242,1.0,0.0
5,YIL043C,inner_orbit,0.5375031825973976,0.2692307692307692,0.8057755959640259,1.0,0.0
5,YIR022W,inner_orbit,0.4163520911729661,0.07692307692307693,0.7557811054228553,1.0,0.0
5,YJR010C-A,core,0.7714878790641513,0.7307692307692307,0.8122065273590718,1.0,0.0
5,YLR066W,inner_orbit,0.4194495653706009,0.038461538461538464,0.8004375922796634,1.0,0.0
5,YLR075W,inner_orbit,0.29364654567052506,0.11538461538461539,0.4719084759564347,1.0,0.0
5,YLR342W,inner_orbit,0.430359327760923,0.11538461538461539,0.7453340401372306,1.0,0.0
5,YML012W,inner_orbit,0.41237148159579856,0.11538461538461539,0.7093583478069817,1.0,0.0
5,YML055W,inner_orbit,0.4386803346013701,0.07692307692307693,0.8004375922796634,1.0,0.0
5,YML072C,inner_orbit,0.48249886597872615,0.07692307692307693,0.8880746550343753,1.0,0.0
5,YNR021W,inner_orbit,0.4029836527723264,0.038461538461538464,0.7675057670831144,1.0,0.0
5,YOR086C,inner_orbit,0.4459772029515943,0.038461538461538464,0.8534928674416502,1.0,0.0
5,YOR193W,inner_orbit,0.41959257641671655,0.038461538461538464,0.8007236143718947,1.0,0.0
5,YPL081W,inner_orbit,0.2995911853100753,0.038461538461538464,0.5607208321586121,1.0,0.0
5,YPL249C-A,inner_orbit,0.26355210805484497,0.07692307692307693,0.450181139186613,1.0,0.0
6,YBL030C,inner_orbit,0.5689777566041019,0.25,0.8879555132082037,1.0,0.0
6,YBR085W,inner_orbit,0.5574937869134493,0.25,0.8649875738268985,1.0,0.0
6,YDR342C,inner_orbit,0.5661446785847988,0.25,0.8822893571695976,1.0,0.0
6,YGL167C,core,0.857886086275722,1.0,0.715772172551444,1.0,0.0
6,YIL146C,inner_orbit,0.42408377165173816,0.25,0.5981675433034763,1.0,0.0
7,YBL032W,core,0.7096170011818534,1.0,0.419234002363707,1.0,0.0
7,YLR363W-A,core,0.7096170011818534,1.0,0.419234002363707,1.0,0.0
8,YAL011W,core,0.6123621052660992,0.375,0.8497242105321986,1.0,0.0
8,YBR231C,core,0.658311655539748,0.4583333333333333,0.8582899777461627,1.0,0.0
8,YDL002C,inner_orbit,0.5688397430237404,0.3333333333333333,0.8043461527141476,1.0,0.0
8,YDR190C,core,0.8265375841943426,0.75,0.9030751683886853,1.0,0.0
8,YDR334W,core,0.6686874760081337,0.4583333333333333,0.8790416186829342,1.0,0.0
8,YDR485C,inner_orbit,0.6153254307435482,0.3333333333333333,0.897317528153763,1.0,0.0
8,YEL018W,inner_orbit,0.40168015745010655,0.125,0.6783603149002131,1.0,0.0
8,YEL044W,inner_orbit,0.6015787800128135,0.3333333333333333,0.8698242266922938,1.0,0.0
8,YER092W,core,0.5889418154996293,0.4166666666666667,0.761216964332592,1.0,0.0
8,YFL013C,core,0.6022174048501898,0.5,0.7044348097003795,1.0,0.0
8,YGL150C,core,0.6267470569164144,0.375,0.8784941138328287,1.0,0.0
8,YGR002C,inner_orbit,0.6142746285739268,0.3333333333333333,0.8952159238145203,1.0,0.0
8,YJL081C,core,0.8719111400228756,0.8333333333333334,0.9104889467124178,1.0,0.0
8,YLR052W,core,0.5035967757722135,0.4583333333333333,0.5488602182110937,1.0,0.0
8,YLR085C,inner_orbit,0.5275674148272244,0.16666666666666666,0.8884681629877821,1.0,0.0
8,YLR249W,inner_orbit,0.2694901718914332,0.08333333333333333,0.4556470104495331,1.0,0.0
8,YLR385C,core,0.672400616132952,0.5,0.844801232265904,1.0,0.0
8,YLR399C,inner_orbit,0.45877332788842834,0.08333333333333333,0.8342133224435233,1.0,0.0
8,YML041C,core,0.6478408316387501,0.4166666666666667,0.8790149966108335,1.0,0.0
8,YNL059C,inner_orbit,0.6110413783493236,0.3333333333333333,0.8887494233653139,1.0,0.0
8,YNL107W,inner_orbit,0.5965945137406107,0.2916666666666667,0.9015223608145546,1.0,0.0
8,YNL215W,inner_orbit,0.573405659525375,0.25,0.8968113190507501,1.0,0.0
8,YOR141C,core,0.6773513491093757,0.5,0.8547026982187514,1.0,0.0
8,YOR189W,inner_orbit,0.6082340743832195,0.3333333333333333,0.8831348154331057,1.0,0.0
8,YPL235W,core,0.8483452681630301,0.7916666666666666,0.9050238696593937,1.0,0.0
9,YAL016W,core,0.9502822114420936,1.0,0.9005644228841871,1.0,0.0
9,YDL134C,core,0.6259265476833704,0.5,0.7518530953667408,1.0,0.0
9,YDL188C,core,0.5304454581193276,0.375,0.6858909162386552,1.0,0.0
9,YGL190C,core,0.7709478497657235,0.625,0.916895699531447,1.0,0.0
9,YGR161C,inner_orbit,0.3212227176295664,0.125,0.5174454352591328,1.0,0.0
9,YML109W,core,0.549391497033396,0.375,0.7237829940667919,1.0,0.0
9,YMR273C,core,0.5571459674228801,0.375,0.7392919348457603,1.0,0.0
9,YOR162C,inner_orbit,0.34134864158009326,0.25,0.43269728316018646,1.0,0.0
9,YPL152W,inner_orbit,0.40610055969956843,0.125,0.6872011193991369,1.0,0.0
10,YDL134C,core,0.6814481123525533,0.8,0.5628962247051065,1.0,0.0
10,YER032W,core,0.39199198097143706,0.4,0.38398396194287404,1.0,0.0
10,YGL251C,inner_orbit,0.43384735510789885,0.2,0.6676947102157977,1.0,0.0
10,YKL203C,inner_orbit,0.4593261919101619,0.2,0.7186523838203237,1.0,0.0
10,YLR144C,inner_orbit,0.43712039530585134,0.2,0.6742407906117027,1.0,0.0
10,YOR386W,inner_orbit,0.4238747490281384,0.2,0.6477494980562767,1.0,0.0
11,YGR285C,core,0.7086049871675353,0.625,0.7922099743350705,1.0,0.0
11,YHR064C,core,0.6862313445954988,0.625,0.7474626891909978,1.0,0.0
11,YLR109W,core,0.5602632757039724,0.375,0.7455265514079448,1.0,0.0
11,YLR135W,core,0.48879354016921744,0.375,0.6025870803384349,1.0,0.0
11,YLR249W,core,0.5507547305428326,0.375,0.7265094610856654,1.0,0.0
11,YLR262C,core,0.5147723042473813,0.375,0.6545446084947627,1.0,0.0
11,YNL209W,core,0.6785125904227123,0.5,0.8570251808454246,1.0,0.0
11,YOL059W,inner_orbit,0.4936641269481641,0.25,0.7373282538963282,1.0,0.0
11,YOR081C,core,0.4984804186014329,0.5,0.49696083720286577,1.0,0.0
12,YLL001W,core,0.8144683238699494,1.0,0.6289366477398988,1.0,0.0
12,YOR014W,core,0.8144683238699494,1.0,0.6289366477398988,1.0,0.0
13,YDL100C,core,0.8848446248710007,1.0,0.7696892497420015,1.0,0.0
13,YDR451C,inner_orbit,0.3927857247282918,0.3333333333333333,0.4522381161232503,1.0,0.0
13,YER083C,core,0.737143036949553,0.6666666666666666,0.8076194072324393,1.0,0.0
13,YGL020C,core,0.7594917611345914,0.6666666666666666,0.8523168556025161,1.0,0.0
14,YAL026C,core,0.75612561415604,1.0,0.5122512283120798,1.0,0.0
14,YKL010C,core,0.75612561415604,1.0,0.5122512283120798,1.0,0.0
15,YDR043C,inner_orbit,0.3957350330590846,0.08333333333333333,0.7081367327848358,1.0,0.0
15,YER164W,inner_orbit,0.5686348492045467,0.3333333333333333,0.80393636507576,1.0,0.0
15,YGL019W,core,0.690654672868186,0.5,0.8813093457363721,1.0,0.0
15,YIL035C,core,0.7843356976314875,0.8333333333333334,0.7353380619296417,1.0,0.0
15,YKL088W,core,0.5533924772738005,0.4166666666666667,0.6901182878809343,1.0,0.0
15,YKR072C,inner_orbit,0.5187118284401928,0.16666666666666666,0.8707569902137189,1.0,0.0
15,YLR387C,inner_orbit,0.24016950488562377,0.08333333333333333,0.39700567643791423,1.0,0.0
15,YMR154C,inner_orbit,0.2379191152999409,0.08333333333333333,0.39250489726654847,1.0,0.0
15,YMR172W,inner_orbit,0.4110580414169943,0.25,0.5721160828339886,1.0,0.0
15,YNL149C,inner_orbit,0.2785583006241545,0.08333333333333333,0.47378326791497566,1.0,0.0
15,YOR039W,core,0.6528909399944935,0.4166666666666667,0.8891152133223205,1.0,0.0
15,YOR054C,inner_orbit,0.4479925568698335,0.16666666666666666,0.7293184470730004,1.0,0.0
15,YOR061W,core,0.6661333098598339,0.5833333333333334,0.7489332863863343,1.0,0.0
16,YAL021C,core,0.806375640676332,0.7142857142857143,0.8984655670669498,1.0,0.0
16,YCR093W,inner_orbit,0.5893915646818226,0.2857142857142857,0.8930688436493597,1.0,0.0
16,YDR252W,core,0.601747359402054,0.42857142857142855,0.7749232902326796,1.0,0.0
16,YGR134W,core,0.6654211714562563,0.5714285714285714,0.7594137714839412,1.0,0.0
16,YJR011C,inner_orbit,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0
16,YNL288W,inner_orbit,0.5877047622999081,0.2857142857142857,0.8896952388855305,1.0,0.0
16,YNR052C,inner_orbit,0.5129135371027573,0.14285714285714285,0.8829699313483719,1.0,0.0
16,YPL268W,inner_orbit,0.4294780705152471,0.14285714285714285,0.7160989981733513,1.0,0.0
17,YCR008W,inner_orbit,0.45185634293779664,0.18181818181818182,0.7218945040574114,1.0,0.0
17,YDL017W,inner_orbit,0.4187190362946002,0.045454545454545456,0.791983527134655,1.0,0.0
17,YDR032C,inner_orbit,0.3172246461576664,0.045454545454545456,0.5889947468607873,1.0,0.0
17,YDR129C,inner_orbit,0.4722994248651501,0.18181818181818182,0.7627806679121183,1.0,0.0
17,YDR212W,inner_orbit,0.31325438113109233,0.09090909090909091,0.5355996713530937,1.0,0.0
17,YDR314C,inner_orbit,0.3412726461757206,0.09090909090909091,0.5916362014423503,1.0,0.0
17,YDR440W,inner_orbit,0.43156973974194246,0.13636363636363635,0.7267758431202486,1.0,0.0
17,YER048C,inner_orbit,0.25024605332039146,0.045454545454545456,0.4550375611862375,1.0,0.0
17,YIL062C,inner_orbit,0.4055629729762709,0.13636363636363635,0.6747623095889055,1.0,0.0
17,YIL105C,inner_orbit,0.4919737840279919,0.13636363636363635,0.8475839316923475,1.0,0.0
17,YJL092W,inner_orbit,0.4100058860306529,0.09090909090909091,0.7291026811522149,1.0,0.0
17,YJR065C,inner_orbit,0.41748056874964556,0.13636363636363635,0.6985975011356548,1.0,0.0
17,YKL126W,inner_orbit,0.5122360076709218,0.22727272727272727,0.7971992880691163,1.0,0.0
17,YLR203C,inner_orbit,0.3414816725901497,0.13636363636363635,0.5465997088166631,1.0,0.0
17,YLR429W,core,0.6824966236061432,0.6818181818181818,0.6831750653941044,1.0,0.0
17,YMR104C,inner_orbit,0.3569961091806465,0.045454545454545456,0.6685376729067476,1.0,0.0
17,YNL073W,inner_orbit,0.32058186851102943,0.09090909090909091,0.5502546461129679,1.0,0.0
17,YNL106C,inner_orbit,0.48280953823218764,0.13636363636363635,0.8292554401007389,1.0,0.0
17,YNR052C,inner_orbit,0.37843946816944785,0.045454545454545456,0.7114243908843503,1.0,0.0
17,YOR145C,inner_orbit,0.28902121810535736,0.045454545454545456,0.5325878907561693,1.0,0.0
17,YPL218W,inner_orbit,0.3418698380534289,0.045454545454545456,0.6382851306523124,1.0,0.0
17,YPR093C,inner_orbit,0.31681024468984004,0.09090909090909091,0.5427113984705891,1.0,0.0
17,YPR171W,inner_orbit,0.36763542874668215,0.045454545454545456,0.6898163120388189,1.0,0.0
18,YAL024C,core,0.7485034314293149,1.0,0.4970068628586297,1.0,0.0
18,YPR140W,core,0.7485034314293149,1.0,0.4970068628586297,1.0,0.0
19,YAR007C,core,0.8153063705644561,0.7142857142857143,0.916327026843198,1.0,0.0
19,YDR174W,inner_orbit,0.4781703993631905,0.14285714285714285,0.8134836558692381,1.0,0.0
19,YDR300C,inner_orbit,0.37468366842340073,0.14285714285714285,0.6065101939896586,1.0,0.0
19,YDR499W,inner_orbit,0.44607573382409615,0.14285714285714285,0.7492943247910494,1.0,0.0
19,YFL014W,inner_orbit,0.4728056499633833,0.2857142857142857,0.6598970142124809,1.0,0.0
19,YHR164C,core,0.7229624704542303,0.5714285714285714,0.8744963694798894,1.0,0.0
19,YJL173C,core,0.6563258678370031,0.42857142857142855,0.8840803071025776,1.0,0.0
19,YNL312W,core,0.7963473558700063,0.7142857142857143,0.8784089974542982,1.0,0.0
21,YAL027W,core,0.92716770648251,1.0,0.85433541296502,1.0,0.0
21,YLL018C,inner_orbit,0.3811958609067869,0.3333333333333333,0.4290583884802405,1.0,0.0
21,YML095C,core,0.7935325500000847,0.6666666666666666,0.9203984333335027,1.0,0.0
21,YPL022W,core,0.7927905215172039,0.6666666666666666,0.9189143763677411,1.0,0.0
22,YBL071W-A,inner_orbit,0.38054738251751724,0.15,0.6110947650350345,1.0,0.0
22,YBR097W,inner_orbit,0.3650492689474419,0.05,0.6800985378948837,1.0,0.0
22,YBR108W,inner_orbit,0.411617469295768,0.1,0.723234938591536,1.0,0.0
22,YCR009C,core,0.6667941356489584,0.45,0.8835882712979168,1.0,0.0
22,YCR043C,inner_orbit,0.3440158938466092,0.15,0.5380317876932184,1.0,0.0
22,YDL125C,inner_orbit,0.3958125551572346,0.05,0.7416251103144692,1.0,0.0
22,YDR243C,inner_orbit,0.30968696783618,0.05,0.5693739356723599,1.0,0.0
22,YDR388W,core,0.9162091571053155,0.95,0.882418314210631,1.0,0.0
22,YFR024C-A,inner_orbit,0.4634532589496891,0.15,0.7769065178993781,1.0,0.0
22,YGL175C,inner_orbit,0.3973690023565097,0.05,0.7447380047130193,1.0,0.0
22,YHR016C,inner_orbit,0.39857649030290504,0.05,0.74715298060581,1.0,0.0
22,YHR042W,inner_orbit,0.40447341060960834,0.1,0.7089468212192167,1.0,0.0
22,YIL015W,inner_orbit,0.2744980087772112,0.05,0.4989960175544224,1.0,0.0
22,YIL039W,inner_orbit,0.29936679596723714,0.1,0.4987335919344743,1.0,0.0
22,YJL102W,inner_orbit,0.28262118485336013,0.05,0.5152423697067202,1.0,0.0
22,YLR096W,inner_orbit,0.3548338214267222,0.05,0.6596676428534444,1.0,0.0
22,YLR429W,inner_orbit,0.48816724332921,0.3,0.6763344866584201,1.0,0.0
22,YML011C,inner_orbit,0.30190497715995634,0.2,0.4038099543199127,1.0,0.0
22,YMR192W,inner_orbit,0.37214217318709997,0.1,0.6442843463742,1.0,0.0
22,YOL098C,inner_orbit,0.2954843627118181,0.1,0.4909687254236362,1.0,0.0
22,YPL249C,inner_orbit,0.3932632378632831,0.15,0.6365264757265662,1.0,0.0
24,YDL014W,core,0.794818011257794,0.8333333333333334,0.7563026891822549,1.0,0.0
24,YDR060W,inner_orbit,0.4232378270656952,0.08333333333333333,0.763142320798057,1.0,0.0
24,YDR496C,inner_orbit,0.5021708976129078,0.16666666666666666,0.8376751285591488,1.0,0.0
24,YGR271C-A,inner_orbit,0.5660717615847716,0.3333333333333333,0.7988101898362099,1.0,0.0
24,YHL034C,inner_orbit,0.48954662261710835,0.25,0.7290932452342167,1.0,0.0
24,YLR196W,inner_orbit,0.48003881844237517,0.16666666666666666,0.7934109702180837,1.0,0.0
24,YLR221C,inner_orbit,0.4491542926497088,0.16666666666666666,0.731641918632751,1.0,0.0
