candidate_id,size,topology_cohesion,weighted_internal_density,conductance,black_hole_core_strength,semantic_coherence,non_generic_go_coherence,evidence_richness,annotation_uncertainty,size_prior_score,overlap_plausibility_score,candidate_score
562,4,0.9857559248089436,1.0,0.014244075191056428,0.375693618807975,0.9933012662015697,1.0,1.0,0.0,0.5661541495171976,1.0,0.6699530721375101
221,9,0.8564333316068456,0.8611111111111112,0.0054322600694695815,0.40729630305355624,0.9876906148679659,1.0,1.0,0.0,0.7642281651714904,1.0,0.6690014689083522
450,5,0.9579479976625672,1.0,0.042052002337432816,0.41988910016402253,0.9509600501756523,1.0,1.0,0.0,0.6065306597126334,1.0,0.6676884127075016
437,8,0.8811082659664521,0.9285714285714286,0.05111417511305156,0.43380336152659754,0.9471027182406371,1.0,1.0,0.0,0.7261490370736909,1.0,0.6665306964737667
435,8,0.8811082659664521,0.9285714285714286,0.05111417511305156,0.43380336152659754,0.9471027182406371,1.0,1.0,0.0,0.7261490370736909,1.0,0.6665306964737667
121,25,0.7226416190962408,0.76,0.04915576434705163,0.5324752352333335,0.9089343910293208,1.0,1.0,0.0,0.9459594689067654,1.0,0.6659757681402626
346,13,0.7168229489955651,0.8846153846153846,0.18967840548327417,0.4955777534955852,0.9620472149696627,1.0,1.0,0.0,0.8968300597468688,1.0,0.6628258176675257
377,10,0.8171056553336552,0.8222222222222222,0.006222851621230179,0.4731799353808739,0.9165309114356364,1.0,1.0,0.0,0.8007374029168081,1.0,0.6618042868889668
375,10,0.8171056553336552,0.8222222222222222,0.006222851621230179,0.4731799353808739,0.9165309114356361,1.0,1.0,0.0,0.8007374029168081,1.0,0.6618042868889666
413,12,0.8415398649553876,0.8484848484848485,0.008185159159721846,0.4466141292481294,0.8632695431473151,1.0,1.0,0.0,0.8674284731834108,1.0,0.6616108242259306
411,12,0.8415398649553876,0.8484848484848485,0.008185159159721846,0.4466141292481294,0.8632695431473151,1.0,1.0,0.0,0.8674284731834108,1.0,0.6616108242259306
350,13,0.7010785251043564,0.9487179487179487,0.2610253384035161,0.4953213885295107,0.9493312621732346,1.0,1.0,0.0,0.8968300597468688,1.0,0.6570347181631915
534,11,0.7713036398028592,0.8545454545454545,0.09741063427324977,0.3846393204700922,0.9955938071492614,1.0,1.0,0.0,0.835270211411272,1.0,0.6568220094833626
498,5,0.9267063287951868,1.0,0.07329367120481323,0.4063668676130998,0.9371091299662423,1.0,1.0,0.0,0.6065306597126334,1.0,0.6562937450363456
338,17,0.6856026115608495,0.8088235294117647,0.1523458620702225,0.501372042355505,0.8910139674363051,1.0,1.0,0.0,0.9801986733067553,1.0,0.6540447358320582
522,4,0.9454042573790875,1.0,0.05459574262091251,0.39216865073359486,0.9376081954449927,1.0,1.0,0.0,0.5661541495171976,1.0,0.653522207355601
212,8,0.8328295080989785,0.8571428571428571,0.02836557388452512,0.5067213122641425,0.8614581898261359,1.0,1.0,0.0,0.7261490370736909,1.0,0.651431047238944
386,14,0.7220618619866954,0.8681318681318682,0.1682578551798825,0.46112211555401583,0.8977173340485809,1.0,1.0,0.0,0.9231163463866358,1.0,0.6503850086653162
333,8,0.783926926904991,0.7857142857142857,0.002274820302738745,0.507271350846594,0.9055442033058179,1.0,1.0,0.0,0.7261490370736909,1.0,0.6486904675899772
331,8,0.783926926904991,0.7857142857142857,0.002274820302738745,0.507271350846594,0.9055442033058179,1.0,1.0,0.0,0.7261490370736909,1.0,0.6486904675899772
530,3,0.9315432724116763,1.0,0.06845672758832363,0.38753523249249866,0.9497043181545607,1.0,1.0,0.0,0.5261219640934565,1.0,0.6471512177634793
478,5,0.8364710340973266,1.0,0.16352896590267343,0.41143589163646016,0.9861503293142222,1.0,1.0,0.0,0.6065306597126334,1.0,0.6460297496889569
578,3,0.9922913947936016,1.0,0.007708605206398419,0.3691487307483274,0.8805417606595277,1.0,1.0,0.0,0.5261219640934565,1.0,0.6453085690767713
458,9,0.7557443508589411,0.8055555555555556,0.06183459893372833,0.4185838398056893,0.9681280324861308,1.0,1.0,0.0,0.7642281651714904,1.0,0.6450217588279029
510,7,0.8766481828379303,0.9523809523809523,0.07951940802017314,0.3975477793742757,0.8834464681159332,1.0,1.0,0.0,0.6869075574573879,1.0,0.6439440382862406
566,4,0.936141895657105,1.0,0.06385810434289493,0.3727188855480133,0.8792536462229232,1.0,1.0,0.0,0.5661541495171976,1.0,0.638063204138955
118,7,0.772027160570552,0.9047619047619048,0.14670682252728462,0.44587111709413796,0.9380443561051365,1.0,1.0,0.0,0.6869075574573879,1.0,0.6380035338834533
414,7,0.772027160570552,0.9047619047619048,0.14670682252728462,0.44587111709413796,0.9380443561051365,1.0,1.0,0.0,0.6869075574573879,1.0,0.6380035338834533
582,6,0.8127093067368407,0.8666666666666667,0.06225849222672232,0.36750203077231713,0.9548264891009931,1.0,1.0,0.0,0.6469051754643523,1.0,0.6334187411918536
119,6,0.8127093067368407,0.8666666666666667,0.06225849222672232,0.36750203077231713,0.9548264891009931,1.0,1.0,0.0,0.6469051754643523,1.0,0.6334187411918536
514,7,0.8699066723898659,0.9523809523809523,0.08659799399064085,0.3973270746782084,0.8670684701368716,1.0,0.9142857142857143,0.08571428571428572,0.6869075574573879,1.0,0.6309083320755966
370,15,0.5818445986851962,0.780952380952381,0.25495508704944386,0.4759066326449889,0.9247956441200121,1.0,1.0,0.0,0.9459594689067654,1.0,0.6293701588179055
574,7,0.8317932322164754,0.8571428571428571,0.029574562414111986,0.3692825004055596,0.8800327994075404,1.0,1.0,0.0,0.6869075574573879,1.0,0.6292216969367024
177,7,0.7971195847547696,1.0,0.2028804152452304,0.38420736265450367,0.9023131398951205,1.0,1.0,0.0,0.6869075574573879,1.0,0.6278426851202331
399,7,0.7496362749244495,0.7619047619047619,0.016102389161660007,0.45115510052833396,0.8997699202067458,1.0,1.0,0.0,0.6869075574573879,1.0,0.6269807380947298
401,7,0.7496362749244495,0.7619047619047619,0.016102389161660007,0.45115510052833396,0.8997699202067458,1.0,1.0,0.0,0.6869075574573879,1.0,0.6269807380947298
394,14,0.5870912013020796,0.7692307692307693,0.23678143830729662,0.457237125936484,0.9326834397364737,1.0,1.0,0.0,0.9231163463866358,1.0,0.6264026138958917
594,4,0.7790514560652949,1.0,0.2209485439347051,0.359431817215633,0.9973979677656479,1.0,1.0,0.0,0.5661541495171976,1.0,0.6227762250565902
310,35,0.7456596097456868,0.8302521008403362,0.10188771700671334,0.6207021046136104,0.8361770715450524,0.9714285714285714,0.96,0.04,0.6065306597126334,1.0,0.6221602675940038
506,9,0.7268529490918936,0.75,0.030862734544141932,0.39875952423407296,0.8892028190056092,1.0,1.0,0.0,0.7642281651714904,1.0,0.621485464676916
598,12,0.6603302183484363,0.8787878787878788,0.248589751534538,0.3584907981973079,0.9179648085966622,1.0,1.0,0.0,0.8674284731834108,1.0,0.6183713500956607
35,10,0.6485834937467703,0.6888888888888889,0.058507831657914164,0.4185838398056893,0.9234982690493257,1.0,1.0,0.0,0.8007374029168081,1.0,0.6177941213740384
454,20,0.5849932178034299,0.7210526315789474,0.1886955373529074,0.4188240488386082,0.8746152009679662,1.0,0.98,0.02,1.0,1.0,0.6169528514167797
406,17,0.5734876952485021,0.7867647058823529,0.27108106024489453,0.4467929515794753,0.8646190764296077,1.0,1.0,0.0,0.9801986733067553,1.0,0.6164415102457318
590,8,0.6954908276252877,0.7142857142857143,0.0263128413245972,0.36352894282001463,0.9363592879652756,1.0,1.0,0.0,0.7261490370736909,1.0,0.6132198797831581
526,6,0.7332390232873944,1.0,0.2667609767126056,0.38788650899139687,0.9325526181851004,1.0,0.9666666666666667,0.03333333333333332,0.6469051754643523,1.0,0.6116503204676434
495,10,0.6227586389319903,0.7111111111111111,0.12424566400188859,0.40729630305355624,0.9247673985604633,1.0,1.0,0.0,0.8007374029168081,1.0,0.6106479661139717
497,10,0.6227586389319903,0.7111111111111111,0.12424566400188859,0.40729630305355624,0.9247673856697307,1.0,1.0,0.0,0.8007374029168081,1.0,0.6106479637936397
259,3,1.0,1.0,0.0,0.0,0.9802698884697979,1.0,1.0,0.0,0.5261219640934565,1.0,0.6095832156157784
162,9,0.6100946244314047,0.6111111111111112,0.0016633418395196776,0.5006030426221565,0.8805863364923034,1.0,1.0,0.0,0.7642281651714904,1.0,0.609524194157426
50,16,0.5248869454332801,0.575,0.08715313837690405,0.483116376445471,0.8892147254648417,1.0,0.95,0.05,0.9650691177896804,1.0,0.6088095291805754
430,8,0.5987187577754336,1.0,0.40128124222456646,0.4365111171136395,0.9649981218194119,1.0,1.0,0.0,0.7261490370736909,1.0,0.6080323406539783
180,11,0.6623028066189595,0.6727272727272727,0.015495827998843957,0.4388378181380246,0.7998660765682934,1.0,1.0,0.0,0.835270211411272,1.0,0.6057406093285201
242,4,1.0,1.0,0.0,0.0,0.9309715382341374,1.0,1.0,0.0,0.5661541495171976,1.0,0.6055133748242085
622,9,0.6712483336881775,0.7777777777777778,0.13696642811520032,0.34456301769892556,0.9133921011064418,1.0,1.0,0.0,0.7642281651714904,1.0,0.6054770440859762
293,3,1.0,1.0,0.0,0.0,0.9549200284610326,1.0,1.0,0.0,0.5261219640934565,1.0,0.6050202408142007
442,11,0.6558105976820232,0.7818181818181819,0.16117249133694714,0.4265767102773238,0.8437732284167275,1.0,0.9454545454545454,0.054545454545454536,0.835270211411272,1.0,0.6049218990614618
152,8,0.6974840399182163,0.7142857142857143,0.023522344114497214,0.36352894282001463,0.8869351894326142,1.0,1.0,0.0,0.7261490370736909,1.0,0.6047620487517233
296,3,1.0,1.0,0.0,0.0,0.952255309932201,1.0,1.0,0.0,0.5261219640934565,1.0,0.604540591479011
114,36,0.6646382907848896,0.6730158730158731,0.012447822654527364,0.6355661411973371,0.8079437825286491,1.0,0.9944444444444445,0.005555555555555553,0.5661541495171976,1.0,0.6043681683939414
550,5,0.6606711954171849,0.9,0.26592089398090574,0.37942920488639514,0.9942329035022082,1.0,1.0,0.0,0.6065306597126334,1.0,0.6040076455206533
366,16,0.5071756123673519,0.5916666666666667,0.14280178191433493,0.483116376445471,0.8545656196598759,1.0,1.0,0.0,0.9650691177896804,1.0,0.6036761968611775
365,11,0.5750037101954292,0.5818181818181818,0.01171237310160597,0.4835772512206769,0.851062864300522,1.0,1.0,0.0,0.835270211411272,1.0,0.6024611448695425
363,11,0.5750037101954292,0.5818181818181818,0.01171237310160597,0.4835772512206769,0.851062864300522,1.0,1.0,0.0,0.835270211411272,1.0,0.6024611448695425
105,6,0.7071032569313551,0.7333333333333333,0.035768286002697436,0.41988910016402253,0.8644413953992539,1.0,1.0,0.0,0.6469051754643523,1.0,0.6017741537770895
279,3,1.0,1.0,0.0,0.0,0.9339495586160567,1.0,1.0,0.0,0.5261219640934565,1.0,0.601245556242105
116,14,0.6085874906415542,0.6153846153846154,0.011045327707474599,0.3846393204700922,0.9221538673856159,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9231163463866358,1.0,0.60048966085032
175,5,0.6917785240288032,0.7,0.011744965673138102,0.39216865073359486,0.9201606842101473,1.0,1.0,0.0,0.6065306597126334,1.0,0.5994291752197184
31,9,0.6585586858496109,0.6944444444444444,0.05167549237656028,0.39875952423407296,0.8469437744418773,1.0,1.0,0.0,0.7642281651714904,1.0,0.5988540987421421
2,25,0.42463470692130406,0.46,0.0768810719102087,0.4955777534955852,0.9244184487313292,1.0,1.0,0.0,0.9459594689067654,1.0,0.5976667555874757
474,11,0.5531109616881638,0.7636363636363637,0.275688026360738,0.4140039155143557,0.8910845800442361,1.0,1.0,0.0,0.835270211411272,1.0,0.5944126486758645
7,9,0.5146889609420369,0.5277777777777778,0.024799863478245962,0.41143589163646016,0.9874215856223335,1.0,1.0,0.0,0.7642281651714904,1.0,0.594390220385316
154,3,0.949136368055572,1.0,0.050863631944427994,0.0,0.9533719911617404,1.0,1.0,0.0,0.5261219640934565,1.0,0.593551595072554
446,17,0.5212320865148724,0.6397058823529411,0.18520041648249835,0.42115515635195877,0.8110796661606815,1.0,1.0,0.0,0.9801986733067553,1.0,0.5914625131917991
200,4,0.9006536236266447,1.0,0.09934637637335529,0.0,0.9702043191120112,1.0,1.0,0.0,0.5661541495171976,1.0,0.5907190725800876
134,8,0.9493071382777237,1.0,0.050692861722276245,0.0,0.7998983482727013,1.0,1.0,0.0,0.7261490370736909,1.0,0.5899671575590284
482,6,0.6053890236668538,0.8666666666666667,0.3014742034613226,0.4107019396698026,0.9151371666884739,1.0,1.0,0.0,0.6469051754643523,1.0,0.5871441872168258
614,15,0.511075254685163,0.8380952380952381,0.39019429838702147,0.3465815784868241,0.8864533267252818,1.0,0.9866666666666667,0.013333333333333327,0.9459594689067654,1.0,0.5861671945497887
192,7,0.7566499297673552,0.7619047619047619,0.006896967180346283,0.4443118434761874,0.865879549044461,0.8571428571428571,0.8571428571428572,0.14285714285714285,0.6869075574573879,1.0,0.5856827010788501
358,26,0.4077682773684559,0.5723076923076923,0.2875016658884507,0.48749615533922674,0.8973989096194774,1.0,1.0,0.0,0.9231163463866358,1.0,0.5851392096198466
147,8,0.575715737193857,0.75,0.23237901707485728,0.40949831949812493,0.8760534473588419,1.0,1.0,0.0,0.7261490370736909,1.0,0.5829097150808018
337,10,0.500216806655051,0.6,0.16630532224158165,0.5067213122641425,0.8320682118271691,1.0,1.0,0.0,0.8007374029168081,1.0,0.5819166607826399
335,10,0.500216806655051,0.6,0.16630532224158165,0.5067213122641425,0.8320682118271691,1.0,1.0,0.0,0.8007374029168081,1.0,0.5819166607826399
0,24,0.41414452865894674,0.4601449275362319,0.09996937078843073,0.457237125936484,0.8672256172709147,1.0,1.0,0.0,0.9650691177896804,1.0,0.5816062704389672
73,5,0.8223623097639906,0.9,0.08626410026223263,0.0,0.9806763330058601,1.0,1.0,0.0,0.6065306597126334,1.0,0.5802251272546487
5,22,0.44272518651166054,0.4805194805194805,0.07865299023249012,0.46112211555401583,0.7967183413079124,1.0,1.0,0.0,0.9911505004882849,1.0,0.5789152198596861
155,10,0.581367407936416,0.6444444444444445,0.09787816009866503,0.34456301769892556,0.8512460396885622,1.0,1.0,0.0,0.8007374029168081,1.0,0.5788980578948084
34,40,0.7047961715308778,0.7128205128205128,0.011257169435099466,0.6207021046136104,0.7977697437897744,0.95,0.94,0.06,0.41111229050718745,1.0,0.5775925021718565
355,11,0.47029211396861714,0.6,0.21617981005230474,0.48800179791134407,0.8324319573416293,1.0,1.0,0.0,0.835270211411272,1.0,0.5767347124506432
357,11,0.47029211396861714,0.6,0.2161798100523047,0.48800179791134407,0.8324319573416293,1.0,1.0,0.0,0.835270211411272,1.0,0.5767347124506432
96,3,0.9340711672158686,1.0,0.06592883278413147,0.0,0.8777020874548697,1.0,1.0,0.0,0.5261219640934565,1.0,0.5766166682205824
102,10,0.5364840121456362,0.5555555555555556,0.03432877813785479,0.47048731161700913,0.8207152695969903,1.0,0.94,0.06,0.8007374029168081,1.0,0.5764168162920665
46,19,0.42703866440125093,0.4444444444444444,0.03916300509718535,0.4292189559155612,0.8210560438023102,1.0,1.0,0.0,0.9977802450856064,1.0,0.575855066850298
58,15,0.4,0.4,0.0,0.43380336152659754,0.8844146517871023,1.0,1.0,0.0,0.9459594689067654,1.0,0.5757802778194799
436,15,0.4,0.4,0.0,0.43380336152659754,0.8844146517871023,1.0,1.0,0.0,0.9459594689067654,1.0,0.5757802778194799
329,10,0.47942363184199926,0.5555555555555556,0.13703746268440128,0.5316866785434099,0.7972273860130111,1.0,1.0,0.0,0.8007374029168081,1.0,0.5748156186191102
327,10,0.47942363184199926,0.5555555555555556,0.13703746268440128,0.5316866785434099,0.7972273860130111,1.0,1.0,0.0,0.8007374029168081,1.0,0.5748156186191102
1,16,0.4700863609909953,0.5833333333333334,0.19413766687257947,0.42115515635195877,0.7848944658409579,1.0,1.0,0.0,0.9650691177896804,1.0,0.5736815708569469
277,5,0.9966680384331636,1.0,0.0033319615668363483,0.0,0.8780345176997708,1.0,0.72,0.28,0.6065306597126334,1.0,0.5720968608067707
29,10,0.5768308409022219,0.6,0.03861526516296339,0.3975477793742757,0.7721744137752212,1.0,1.0,0.0,0.8007374029168081,1.0,0.571614834734187
49,12,0.5613429588972757,0.6212121212121212,0.09637474909219038,0.4265767102773238,0.7660568863799152,1.0,0.9166666666666666,0.08333333333333333,0.8674284731834108,1.0,0.57113028049606
486,10,0.47148532738258475,0.6888888888888889,0.3155858150897963,0.40949831949812493,0.8867408829463983,1.0,1.0,0.0,0.8007374029168081,1.0,0.5708533672292561
462,11,0.4135118009540807,0.6727272727272727,0.38532029587906924,0.4175145006112308,0.9159922246307037,1.0,1.0,0.0,0.835270211411272,1.0,0.5687107971044617
493,5,0.5608871851188917,0.7,0.1987325926872976,0.4087930978789087,0.8828608954940451,1.0,1.0,0.0,0.6065306597126334,1.0,0.5664127857624366
491,5,0.5608871851188917,0.7,0.1987325926872976,0.4087930978789087,0.8828608954940451,1.0,1.0,0.0,0.6065306597126334,1.0,0.5664127857624366
438,15,0.3804842688551646,0.49523809523809526,0.23171445711937924,0.4292189559155612,0.8560366454296621,1.0,1.0,0.0,0.9459594689067654,1.0,0.5656911149816214
258,3,1.0,1.0,0.0,0.0,0.8097728540131673,1.0,0.8666666666666667,0.13333333333333333,0.5261219640934565,1.0,0.5655604160802516
286,4,0.6652623197010319,0.6666666666666666,0.002106520448452087,0.3691487307483274,0.8088262539599832,1.0,1.0,0.0,0.5661541495171976,1.0,0.5652572436013368
228,4,0.9157614347644024,1.0,0.0842385652355976,0.0,0.8094928574760297,1.0,1.0,0.0,0.5661541495171976,1.0,0.5651147279359177
52,4,0.8868769965280324,1.0,0.11312300347196758,0.0,0.8439512236918576,1.0,1.0,0.0,0.5661541495171976,1.0,0.5649626574427652
211,4,0.8265005767200261,0.8333333333333334,0.008199307935968726,0.0,0.8971722153083004,1.0,1.0,0.0,0.5661541495171976,1.0,0.5612596235759636
8,3,0.8478199930078084,1.0,0.1521800069921916,0.0,0.8963989781550726,1.0,1.0,0.0,0.5261219640934565,1.0,0.5610068502208457
470,18,0.372819257409404,0.5098039215686274,0.26870068738924596,0.41435214228220285,0.8143270655090878,1.0,1.0,0.0,0.9911505004882849,1.0,0.5596899898226293
131,8,0.4594152769710093,0.5,0.08116944605798139,0.41466050301991375,0.8842416705107536,1.0,1.0,0.0,0.7261490370736909,1.0,0.5595718215273877
201,6,0.5649211886497184,0.6,0.05846468558380258,0.3727188855480133,0.842479604191456,1.0,1.0,0.0,0.6469051754643523,1.0,0.5594654441453245
174,3,0.8758044140357439,1.0,0.124195585964256,0.0,0.8455181717858745,1.0,1.0,0.0,0.5261219640934565,1.0,0.5580048777005359
343,13,0.34746484625992424,0.41025641025641024,0.1530544372414347,0.5006030426221565,0.8080998543490646,1.0,1.0,0.0,0.8968300597468688,1.0,0.5546103035229627
345,13,0.34746484625992424,0.41025641025641024,0.1530544372414347,0.5006030426221565,0.8080998543490646,1.0,1.0,0.0,0.8968300597468688,1.0,0.5546103035229627
705,25,0.3327345796312412,0.57,0.41625512345396276,0.6207021046136104,0.7462771235746909,0.96,0.944,0.055999999999999994,0.9459594689067654,1.0,0.5525519417231708
518,12,0.3295208574898145,0.6666666666666666,0.5057187137652782,0.39479982676432146,0.9151117687389672,1.0,1.0,0.0,0.8674284731834108,1.0,0.5505260978174308
546,11,0.38982877993095744,0.6,0.3502853667817376,0.38420736265450367,0.8688062036754225,1.0,1.0,0.0,0.835270211411272,1.0,0.5500109780139149
317,25,0.28810322740897276,0.38333333333333336,0.24842636328094073,0.5732342255447291,0.7602673645154967,1.0,0.992,0.007999999999999997,0.9459594689067654,1.0,0.5489311057432846
315,25,0.28810322740897276,0.38333333333333336,0.24842636328094073,0.5732342255447291,0.7602673645154967,1.0,0.992,0.007999999999999997,0.9459594689067654,1.0,0.5489311057432846
570,18,0.32505917301119536,0.6078431372549019,0.46522523149771083,0.3716048598230113,0.8310759001666255,1.0,1.0,0.0,0.9911505004882849,1.0,0.5457854691245014
6,18,0.36770239537552807,0.40522875816993464,0.09260537915393888,0.4107019396698026,0.764308322356826,1.0,0.9666666666666667,0.03333333333333333,0.9911505004882849,1.0,0.5456800426825762
403,6,0.41767956311492543,0.6,0.30386739480845754,0.44947435713283007,0.8701315282108947,1.0,1.0,0.0,0.6469051754643523,1.0,0.5435629535888915
405,6,0.41767956311492543,0.6,0.30386739480845754,0.44947435713283007,0.8701315282108947,1.0,1.0,0.0,0.6469051754643523,1.0,0.5435629535888915
210,3,0.9376626883137058,1.0,0.06233731168629423,0.0,0.8318114427602934,1.0,0.7333333333333334,0.26666666666666666,0.5261219640934565,1.0,0.5424798201504163
535,16,0.3712706003523074,0.48333333333333334,0.23185393030557092,0.3846393204700922,0.8494125884313884,0.9375,0.9375,0.0625,0.9650691177896804,1.0,0.542452990200433
537,16,0.3712706003523074,0.48333333333333334,0.23185393030557092,0.3846393204700922,0.849412575411266,0.9375,0.9375,0.0625,0.9650691177896804,1.0,0.5424529878568111
774,25,0.25935919593647105,0.4166666666666667,0.3775379297524695,0.48749615533922674,0.8200584777732778,1.0,1.0,0.0,0.9459594689067654,1.0,0.5413091086749094
451,9,0.41886775463226195,0.5,0.16226449073547608,0.41988910016402253,0.8023732717408497,1.0,1.0,0.0,0.7642281651714904,1.0,0.5412688397776328
453,9,0.41886775463226195,0.5,0.16226449073547614,0.41988910016402253,0.8023732387251007,1.0,1.0,0.0,0.7642281651714904,1.0,0.541268833834798
